"nome","resumo","coordenador"
"UERJ TRANSVIADA: CORPOS QUE SE ESCREVEM","O presente projeto visa de modo geral impulsionar o debate sobre identidades de gênero e diversidades sexuais no espaço universitário ecoando para fora dele. Para tal e na certeza de que a dimensão fundamental para a produção científica se dá a partir do diálogo pretende firmar um lugar de escuta das experiências individuais profissionais e culturais de sujeitos trans travestis e não-binários como a inscrição de corpos que ressignificam conceitos preestabelecidos e tomam visibilidade no campo social para a partir de então propor dinâmicas que resultarão na construção de textos literários. Importante ressaltar que toda a metodologia se dará pela troca eliminando qualquer tom de autoridade acadêmica desconstruindo a pretenciosa verticalidade do saber e refazendo os ouvintes em horizontalidades desejosas de saber. O que guia o projeto é o desafio de procurar pelo exercício da escuta e pelo poder da palavra poética amplificar as vozes sempre emudecidas e marginalizadas de pessoas entendidas como desviantes. Avançar com esse método é descontruir os alicerces de uma percepção absolutamente normativa e ultrapassada que sustenta as bases ideológicas das desigualdades. é perceber a partir desse deslocamento do lugar de onde se olha e de como se ouve a materialidade histórica do discurso e das subjetividades do outro. Desse modo a constituição da oficina poética uerj transviada: corpos que se escrevem surge para romper com o paradigma do privilégio cisheteronormativo da primeira pessoa da narrativa. Em outras palavras tal atividade extensionista vem somar à uerj o seu compromisso com corpos e existências.","Maximiliano Gomes Torres"
"CINE FILOSOFIA COM PIPOCA","Este projeto visa abrir as portas da faculdade de formação de professores em são gonçalo para que a comunidade possa desfrutar de sessões cinematográfica com exibições de filmes que possam tocar profundamente os espectadores constrangendo-os para a reflexão filosófica. Do ponto de vista prático serão selecionados belíssimas obras de todos os gêneros fílmicos para sessões que acontecerão quinzenalmente no auditório maior da ffp sempre com um curador especialista convidado que fará uma breve apresentação de abertura e encerrará a mostra com uma reflexão contextualizada convidando para o debate. Sem esquecer do mais importante: tudo isso será acompanhado da indispensável pipoca.","Micael Rosa Silva"
"CINEMA FALADO: O USO DA CINEMATOGRAFIA COMO FONTE NO PROCESSO DE FORMAÇÃO DOCENTE E SUA APLICABILIDADE NAS PRÁTICAS PEDAGÓGICAS","Esta projeto de extensão está vinculado ao grupo de pesquisa do núcleo interdisciplinar de pesquisa em história da educação e infância (niphei/ffp/uerj) e objetiva o estudo e a análise do cinema como instrumento de problematização das práticas pedagógicas produzidas a partir do processo de formação docente e das experiências vivenciadas pelos/as professores/as do ensino fundamental em um ambiente escolar. A opção pelos/as docentes explica-se pela iniciativa desta pesquisa em compreender o conjunto de significados atribuídos às práticas pedagógicas como lugares do exercício de estratégias de ação marcadas pela necessidade de articular o saber incorporado no processo de formação docente e a busca pela qualificação do processo educativo. Para tanto realizaremos oficinas pedagógicas em escolas públicas do município de são gonçalo construídas a partir da exibição e discussão de filmes e textos que abordam a temática da formação docente e sua aplicabilidade no cotidiano da escola.","Monica Ferreira De Farias"
"OBSERVATÓRIO DE POLÍTICA EDUCACIONAL PARA A JUVENTUDE","Este projeto de extensão tem o objetivo de instituir na ffp-uerj um espaço de interlocução entre a ffp-uerj os estudantes e profissionais da rede de estadual de ensino do rio de janeiro e estudantes e professores de cursos pré vestibular comunitário do município de são gonçalo. Nosso intuito é analisar o processo de elaboração e execução da reforma do ensino médio e registrar os primeiros impacto do “novo ensino médio”(nem) nas escolas da rede estadual parceiras localizadas no município de são gonçalo. Nesta atividade extensionista também pretendemos organizar espaços de reflexão sobre um projeto alternativo guiado pelo princípio da escola unitária de antonio gramsci. O projeto está organizado em quatro frentes de ações a primeira iniciativa será organizar um repositório virtual com documentos produzidos por agências governamentais em âmbito nacional e estadual acerca do novo ensino médio e pesquisas científicas sobre a mesma temática. A segunda ação será mapear as agências da sociedade civil que participaram ativadamente da elaboração divulgação e execução do nem no estado do rio de janeiro. A terceira ação será registrar os primeiros impacto do nem na escolas da rede estadual parceiras localizadas em são gonçalo e promover oficinas nas escolas para discutir “o ensino médio que queremos. A quarta ação desta atividade extensionista possui caráter formativo. Realizaremos um curso de extensão sobre a obra do filósofo italiano antônio gramsci por meio de parceria com a faculdade de serviço social da universidade do rio de janeiro (unirio) e com a presença de professores e pesquisadores especialista da obra do pensador. O observatório de politica educacional para juventude não se restringe a compilação de documentos nem a fiscalização da politica que vem sendo operacionalizada na rede estadual do rio de janeiro . Com a problematização dos processo de elaboração/ divulgação /execução do nem no rio de janeiro. Pretendemos provocar e ser provocado sobre os mod","Nívea Silva Vieira"
"REDES EDUCATIVAS E DEBATES RACIAIS: RECONHECENDO OUTROS SABERES E SUJEITOS","O projeto redes educativas e debates raciais: reconhecendo outros saberes e sujeitos é uma proposta de trabalho contínuo em parceria com escolas públicas que evidenciam o fortalecimento do trabalho coletivo e em redes que reverbere na comunidade escolar e em outras escolas como um campo de possibilidade. Desse modo relacionando o aprendizado na universidade com disciplinas e o grupo de pesquisa com a realidade escolar e os desafios propostos em sala de aula na educação básica fomentando a relação ensino pesquisa e extensão. Ou seja esse é um processo formativo em rede onde o estudante da universidade estará se relacionando com professores e estudantes da educação básica contribuindo com a sua formação mas também sendo ponte para abertura de interesse de professores em movimentar o debate racial na escola. Por esse ângulo também contribui com a legislação por entender quais são os conhecimentos a estar dentro da escola de maneira vívida e permanente. Com a ldb 9.394 alterada tanto pela lei nº 10.639 quanto pela lei nº 11.645 podemos legitimar espaços de convivências e contribuições para com as relações étnico-raciais na educação básica e na elaboração de epistemologias antirracistas. A projeção do trabalho é a colaboração entre pessoas que ativam a potência das escolas em que os fluxos de escritas visualidades histórias enunciadas e saberes ancestrais contados e revisitados promovam compreensões plurais sobre processos educativos transformadores.","Patricia Elaine Pereira Dos Santos"
"BIBLIOTECAS POPULARES NOS ASSENTAMENTOS RURAIS DA REGIÃO METROPOLITANA DO RIO DE JANEIRO","O projeto visa a organização de bibliotecas populares e a produção de material didático acerca da luta pela terra e a organização dos trabalhadores rurais acampados e assentados no estado do rio de janeiro através do resgate e preservação da memória da luta pela terra colocando o saber universitário a serviço destes trabalhadores através da confecção de cartilhas e vídeos de forma coerente com o papel social que a universidade deve desempenhar.","Paulo Roberto Raposo Alentejano"
"ABELHANDO COM AS CIÊNCIAS","Esse projeto têm o objetivo de desenvolver atividades matemáticas baseadas na observação da vida das abelhas nativas. Através de conhecimentos teóricos que os alunos dispuserem após explicação e visitação ao meliponário analisaremos algumas situações acerca das características geométricas dos alvéolos de cria e potes de alimentos além de elaborar problemas interdisciplinares destacando a importância das abelhas para o ser humano despertando assim a conscientização ecológica. Reflexões sobre problemas ambientais serão provocadas e estarão ligadas a matemática. Deste modo daremos um novo olhar à disciplina mostrando aos discentes que pode ser vista de forma não isolada.","Rosa Maria Garcia Marquez"
"SABER PRA MUDAR - REDAÇÃO","A extensão universitária possibilita a formação do profissional cidadã e se credencia cada vez mais junto à sociedade como espaço privilegiado de produção do conhecimento. Este projeto de extensão oportuniza aos acadêmicos prestarem serviços que beneficiam as comunidades promove a sua reflexão sobre problemas sociais existentes e preparação profissional para o seu fazer pedagógico. O presente projeto situa-se na seara dos estudos das linguagens seus códigos e suas tecnologias na qual estabelecemos interdisciplinaridade entre as suas diversas áreas que se caracterizam pelos conhecimentos que atuam para a nossa comunicação. Cabe destacar que as disciplinas de linguagens são ferramentas de estudo tanto para as demais disciplinas quanto para a construção da identidade pessoal e social. Assim os conhecimentos transcendem às normas linguísticas os gêneros textuais tipologias discursivas e a interpretação e a produção de textos incluindo linguagem corporal saberes culturais e movimentos artísticos só para citar alguns. Nesse sentido é que as áreas das linguagens envolvem um leque de disciplinas como língua portuguesa língua estrangeira literatura redação/produção textual educação física artes e tecnologias da informação e comunicação/informática. No que diz respeito aos exames de vestibulares nacionais existentes os eixos contemplados são sobretudo: língua portuguesa língua estrangeira literatura redação/produção textual. Por essa razão faz-se necessário um direcionamento específico em redação dentro do saber pra mudar projeto interdisciplinar de iniciação à docência da faculdade de formação dos professores já existente desde 1995.","Rosângela Gomes Ferreira"
"ECOAR: EDUCAÇÃO CORPOREIDADE E ARTES","O projeto de extensão ecoar: educação corporeidade e artes vinculado à faculdade de formação de professores da universidade do estado do rio de janeiro tem por objetivo abarcar e desenvolver atividades que nascem nas/das disciplinas do cursos da unidade como educação artes e ludicidade i ii e iii (obrigatórias do curso de pedagogia ffp/uerj) e jogos educativos e arte e educação (eletivas para todas as licenciaturas da ffp/uerj) assim como de atividades que são pensadas organizadas e desenvolvidas no âmbito dos encontros dos participantes do projeto. Nesse sentindo pretende-se não somente potencializar as diferentes linguagens corporais que envolvem a arte o teatro a dança a luducidade os jogos e brincadeiras criadas e vivenciadas pelos discentes como promover uma reflexão do atravessamento dessas linguagens no contexto escolar e na formação de professores. Partindo do princípio da indissociabilidade entre ensino pesquisa e extensão esse projeto entendido como um “guarda chuva” desenvolve atividades a partir de estudos reflexão e debates fundamentados em solo teórico não somente dos temas matrizes a ele relacionados como de outros que emergem desse pensar. Pretende-se criar oportunidade aos sujeitos envolvidos de compreender a riqueza das atividades sensíveis como um dos pilares de formação humana. Para tal serão realizados encontros de sensibilização que como desdobramentos envolverão atividades oficinas e cursos oferecidos para as escolas parceiras sobretudo para professores e discentes tanto dessas escolas como da ffp como também exposições instalações e diferentes ações pelo grupo criadas.","Ruidglan Barros De Souza"
"RODAS DE LETRAMENTOS: OFICINAS DE LINGUAGENS COM TRABALHADORAS E TRABALHADORES TERCEIRIZADOS DA FFP","Considerando que a luta pela justiça social não pode acontecer sem justiça cognitiva (santos 2019) o projeto “rodas de letramentos” pretende promover oficinas semanais de linguagens voltadas para as trabalhadoras e os trabalhadores terceirizados da ffp/uerj alteridades epistêmicas que produzem conhecimentos diversos daqueles legitimados que tendem a ser invisibilizados (grosfogel 2016). As oficinas baseadas na metodologia dos círculos de cultura ( freire 1991) fundamentam-se em abordagens socioculturais dos letramentos e na ecologia de saberes (santos 2019). A linha de estudos dos letramentos que perpassa o projeto têm como matriz as ideias de paulo freire sobre alfabetização crítica e leitura do mundo que se ressignificam nas concepções dos novos estudos dos letramentos (gee 2012; street 2014) do letramento crítico ( morgan 2002) e da pedagogia dos multiletramentos (cope & kalantzis 2000). Tendo em vista que trabalhamos com sujeitos que pertencem aos segmentos sociais que vivenciam a divisão digital buscamos caminhos para o ensino dos letramentos no mundo atual marcado pela emergência das epistems pós-impresso. Consideramos que o trabalho de compreensão crítica e produção de gêneros multimodais pode contribuir para a diminuição da divisão digital e para a justiça social uma vez que seu propósito fundamental é garantir que todos os alunos se beneficiem da aprendizagem de maneira que lhes permita participar plenamente da vida pública comunitária e econômica (the new london group 2000). O projeto adota como metodologia a pesquisa ação socialmente crítica (tripp 1990 thiolent 1996) que propõe a coparticipação e o diálogo sobre os processos vividos coletivamente. Assim buscmosa nas “rodas de letramentos” a construção de uma relação de “autoridade partilhada” (santos 2019 p. 203) na luta contra as desigualdades e os/as participantes envolvem-se num processo colaborati","Simone Maria Bacellar Moreira"
"SABER PARA MUDAR - ÁREA DE LITERATURAS","A extensão universitária possibilita a formação do profissional cidadã e se credencia cada vez mais junto à sociedade como espaço privilegiado de produção do conhecimento este projeto de extensão oportuniza aos acadêmicos prestarem serviços que beneficiam as comunidades promove a sua reflexão sobre problemas sociais existentes e preparação profissional para o seu fazer pedagógico. O presente projeto situa-se na seara dos estudos das linguagens seus códigos e suas tecnologias na qual estabelecemos interdisciplinaridade entre as suas diversas áreas que se caracterizam pelos conhecimentos que atuam para a nossa comunicação. Cabe destacar que as disciplinas de linguagens são ferramentas de estudo tanto para as demais disciplinas quanto para a construção da identidade pessoal e social. Assim os conhecimentos transcendem às normas linguísticas os gêneros textuais tipologias discursivas e a interpretação e a produção de textos incluindo linguagem corporal saberes culturais e movimentos artísticos só para citar alguns. Nesse sentido é que as áreas das linguagens envolvem um leque de disciplinas como língua portuguesa língua estrangeira literaturas redação/produção textual educação física artes e tecnologias da informação e comunicação/informática. No que diz respeito aos exames de vestibulares nacionais existentes os eixos contemplados são sobretudo: língua portuguesa língua estrangeira literaturas redação/produção textual. Por essa razão faz-se necessário um direcionamento específico em redação dentro do saber pra mudar projeto interdisciplinar da faculdade de formação dos professores já existente desde 1995.","Simone Maria Bacellar Moreira"
"OS EFEITOS DA TERAPIA ASSISTIDA POR CÃES NO DESENVOLVIMENTO GLOBAL DE CRIANÇAS E ADOLESCENTES COM TRANSTORNO DO ESPECTRO AUTISTA","O transtorno do espectro autista corresponde a um espectro de condições psicológicas caracterizado por comprometimentos na interação social comunicação e comportamentos repetitivos. O brasil tem envidado esforços na elaboração de políticas públicas que assegurem a melhoria da qualidade de vida de pessoas com deficiência sendo política nacional de proteção dos direitos da pessoa com transtorno do espectro autista (12.764/12) o marco de maior relevância para assegurar saúde educação assistência social e outros direitos para esta população. Enquanto professora do campo da educação especial fui convidada em 2014 a desenvolver projeto no campo das intervenções assistidas por animais (iaas) no serviço especializado para pessoas autistas que a prefeitura de são gonçalo estava criando. Ao longo destes 9 anos o projeto “os efeitos da terapia assistida por cães no desenvolvimento de crianças e adolescentes com transtorno do espectro autista” foi desenvolvido em parceria com a clínica-escola do autista que posteriormente passou a se denominar centro de referência municipal em autismo. Dentre os principais objetivos do mesmo destacamos: oferta de atendimento em iaas para crianças e jovens com tea contribuir com a formação de novos profissionais das áreas de educação e saúde tanto em relação ao autismo como no campo das iaas e desenvolver pesquisas no campo das iaas. Diversos estudos (o´haire 2013; wijker et al. 2020) comprovam os benefícios das iaas em aspectos comportamentais e físicos de indivíduos com tea. O presente projeto tem evidenciado o potencial das iaas no que se refere ao desenvolvimento da comunicação verbal e não verbal incremento da socialização formação de vínculo afetivo e estabelecimento do contato visual em crianças com tea. O projeto também tem desenvolvido diversas ações para a promoção da formação inicial e continuada de estudantes e profissionais das áreas de saúde educação e comportamento animal no campo do autismo e as iaas ","Vanessa Christina Breia"
"RODAS VIRTUAIS: SOMANDO EXPERIÊNCIAS PRODUZINDO CONHECIMENTOS COM PROFESSORAS","O projeto “rodas virtuais: somando experiências produzindo conhecimentos com professoras” tem por objetivo proporcionar um espaço de diálogo com docentes graduandas coordenadores pedagógicos e pós-graduandos para conversarem sobre as práticas de ensinar matemática nos anos iniciais. Convidaremos uma professora e uma pesquisadora dos anos iniciais para narrar sobre sua experiência nas aulas de matemática. Propomos a realização do projeto de forma virtual por considerarmos que é uma forma de socializar as práticas de ensinar matemática nos anos iniciais com professoras de várias regiões do brasil. Além disso temos a possibilidade de gravar as discussões e disponibilizá-las no facebook e youtube do grupo de pesquisa tri-vertice. Esperamos que esse compartilhamento com outras educadoras contribua para o processo formativo das participantes do projeto no momento da discussão com as convidadas e a posteriori nas gravações disponibilizadas no facebook e youtube.","Vania Finholdt Angelo Leite"
"SAMBANDO A GENTE APRENDE: UMA EXPERIÊNCIA DE FORMAÇÃO PEDAGÓGICA EM ESPAÇOS NÃO ESCOLARES","Ainda que a resolução cne/cp 2º de 1 de julho de 2015 reconheça a atuação do pedagogo em espaços não escolares as oportunidades curriculares fora do âmbito escolar são raras muitos currículos de pedagogia se concentram na formação de professores e por vezes pouco contribuem para o pedagogo não escolar. Com o escopo de possibilitar experiências de formação pedagógicas para além do espaço escolar pensamos nas escolas de samba mirins como um fecundo e promissor lugar de atuação para o profissional pedagogo. Sem desconsiderar as nuances que circundam o carnaval enquanto espaço político artístico cultural turístico e midiático lançamos para essa expressão cultural popular e política um olhar estético racial e formativo - pedagógico potencializando suas interfaces e as aprendizagens proporcionadas com a mediação de debates com pedagogos enfatizando a relação teoria prática e reflexão que se entrelaça nesse espaço não escolar de produção de saberes diversos. Com destaque para o campo das artes educação e história. é nosso interesse viver intensamente a relação dialógica que permeia os processos de ensinar e aprender tendo como interface os saberes artístico cultural étnico-racial e cognitivo dos sujeitos envolvidos considerando as crianças e os adolescentes que têm as escolas de samba e o samba como dimensão da sua identidade.","Adriana Do Carmo Corrêa Gonçalves"
"CONSCIÊNCIA NEGRA: PROBLEMATIZANDO AS PRÁTICAS PEDAGÓGICAS E A FORMAÇÃO DOCENTE E DISCENTE","Uma roda de conversa é um espaço de troca de experiência e também de formação. Ela pode durar um dia pode ocorrer durante uma semana inteira na qual os participantes discutem sobre o tema proposto. Esse formato tem um caráter menos pretensioso diferindo da natureza de um minicurso. Pois nele a apresentação do tema exige que o proponente domine conteúdo fazendo uma exposição inicial. Porém não desconsidera os saberes dos demais indivíduos presentes que podem apresentar suas leituras do texto ou mesmo sua experiência dentro do tema proposto. Escolhemos abordar as relações étnico-raciais a partir da lei n.º 10.639/20003 que institui entre os conteúdos curriculares a história da áfrica e dos afrodescendentes. Não podemos esquecer que essa lei foi revogada pela lei n.º 11.645/2008 que inclui a cultura indígena entre os conteúdos que devem ser ensinados pelos professores tanto no ensino fundamental e médio. Contudo passados os anos ainda encontramos grande dificuldade de implantação desses conteúdos nas grades curriculares das instituições de ensino públicas e privadas. Entre eles o desconhecimento por parte dos professores que no momento de sua formação não tiveram disciplinas que pudessem auxiliar na organização de seus planos de aula e consequentemente no ensino desses conteúdos. Não podemos esquecer também que existe uma questão política e ideológica. Ao ensinar sobre a cultura africana dos afrodescendentes e povos originários tanto os professores quanto as instituições escolares romperiam com o velho passado de dominação racismo preconceito. Em parte fruto do desconhecimento. E também fruto de um projeto político que ainda pensa a escola como aparelho ideológico do estado. Os saberes que circulam em seu interior devem seus os saberes que possibilitem a dominação e não a formação da consciência da classe trabalhadora sobretudo dos negros indígenas e quilombolas.","Alexandre Ribeiro Neto"
"CANAL LABORAV: TELEVISÃO EDUCAÇÃO E PERIFERIA","Em 2007 o projeto do programa de rádio “quinta dimensão: um programa de ciência cultura e tecnologia” recebeu fomentos que permitiram atender às demandas de equipamento e material de consumo para produção gravação e reprodução em vídeo dos programas com fins de distribuição para escolas públicas. Em 2007 também foi aprovada bolsa de pós-doutorado para a coordenadora deste projeto com a pesquisa “imagens sensoriais digitais e suas narrativas: a produção de material didático audiovisual para os adolescentes da periferia urbana” junto ao programa de mestrado em educação cultura e comunicação em periferias urbanas da febf. A reunião desses recursos deu origem ao laborav o laboratório de audiovisual da febf onde são realizadas pesquisas teóricas e práticas que tratam da interface entre educação tecnologia e audiovisual. O “canal laborav televisão educação e periferia” visa consolidar e ampliar esse trabalho investindo na pesquisa e produçãoo de vídeos de cunho educativos comunitários artísticos e sociais realizados integralmente pelos futuros professores alunos da febf além de oferecer suporte na área para organizações governamentais e não governamentais e para os produtores culturais da baixada fluminense. As linhas de ação do projeto são: realização de oficinas de capacitação em audiovisual para os públicos interno e externo; produção edição gravação transmissão e divulgação dos vídeos via plataformas de exibição como o youtube e na tv febf on line a ser implantada e redes sociais; realização de grupos de estudos teóricos. Com a criação da licenciatura em cinema e audiovisual na febf a importância do laborav será redobrada pois irá funcionar como um núcleo de criação para a formação de professores capazes de realizar seus próprios vídeos e de assumir uma função crítica em relação a produção da mídia de massa. O laborav é um campo de experiências voltado para a introdução de novas práticas no uso da tecnologia do vídeo e do cinema","Alita Villas Boas De Sa Rego"
"CENTRAL DE PRODUÇÃO MULTIMÍDIA KAXINAWÁ (CPMK)","A central de produção multimídia kaxinawá(cpmk) administra coordena organiza e disponibiliza o uso de dispositivos técnicos do laboratório de audiovisual da febf. Em parceria com o estúdio de vídeo e televisão do projeto nuvisu a rádio kaxinawá e o estúdio de pesquisas sonoras oferece as condições técnicas e de pessoal para a produção de vídeos documentários programas de tv vídeos educativos e mídias sociais e para a realização de oficinas de capacitação e de pesquisas sobre educação e comunicação e audiovisual. Além disso oferece consultoria e monitoria para a correta utilização dos recursos e dispositivos tecnológicos disponíveis nos laboratórios parceiros que são utilizados nas aulas da cultura local e global além de verificar a entrada e saída de equipamentos e requisitar a manutenção e reposição dos mesmos quando houver necessidade. A cpmk surgiu em 2012. Sua criação faz parte de uma série de ações que visam transformar a febf em um polo avançado de pesquisas sobre o uso das tecnologias digitais na educação com ênfase no audiovisual. Dentre seus objetivos estão: propiciar e estimular a integração das experiências e reflexões desenvolvidas na interface entre educação comunicação e tecnologia; estimular e possibilitar o desenvolvimento de pesquisas e da produção audiovisual para o ensino de matemática geografia pedagogia cinema e audiovisual e história. A cpmk também visa a capacitar o corpo discente e docente na correta utilização dos recursos computacionais e audiovisuais; reunir um corpo de monitores consultores capaz de ministrar oficinas audiovisuais e multimídias voltadas para estudantes de graduação e para a comunidade do entorno; disponibilizar os equipamentos para produção de vídeos para alunos das escolas municipais e para a comunidade do entorno evitando ociosidade dos mesmos; participar da implantação da tv febf on line e criar o acervo indexado da produção audiovisual realizada pelo público interno e externo da febf.","Alita Villas Boas De Sa Rego"
"WEBTV FEBF: UMA TV MENOR DA PERIFERIA DO RIO DE JANEIRO","Este é um projeto prático-teórico que trata da interface entre educação tecnologia e periferia com ênfase no audiovisual. Em sua parte prática o projeto visa a estimular a produção audiovisual e multimídia no ambiente acadêmico para ampliar o conhecimento sobre as ferramentas pedagógicas tecnológicas do século xxi além de oferecer uma capacitação suplementar para os futuros professores formados pela febf. Nosso objetivo é implantar uma plataforma de tv on line (streaming )para transmitir em tempo real e sob demanda os vídeos produzido por pelos alunos e professores das licenciaturas da febf: geografia pedagogia e matemática já implantadas; história e cinema e audiovisual em fase de implantação. Em sua parte teórica o projeto focará nos processos experimentais de produção de subjetividade no contexto pós-midiático além de fortalecer as ferramentas teóricas sobre cultura digital televisão cinema multimídia e audiovisual que complementarão os processos de produção auxiliando na prática da problematização e na busca de soluções inventivas para os problemas encontrados durante o percurso. Vamos procurar trabalhar com os binômios fazer/saber e saber/fazer em suas relações com as tecnologias de informação e comunicação entre crianças jovens e adultos. Em sua vertente extensionista nossa plataforma também estará aberta para os produtores de vídeo da região. Teremos como base os filósofos gilles deuleuze felix guattari gilbert simondon michel foucault e outros autores que seguem a mesma linha conceitual. Investiremos também nos processos sensoriais e cognitivos inerentes à imagem e presentes na bibliografia sobre educação formação de professores infância tecnologia e cultura digital e audiovisual auxiliando na prática da problematização e na busca de soluções inventivas.","Alita Villas Boas De Sa Rego"
"HISTÓRIA E EDUCAÇÃO NA BAIXADA FLUMINENSE","A partir da pesquisa “processo de escolarização na baixada fluminense: história memória e patrimônio” realizamos a divulgação do conhecimento acadêmico de fontes de pesquisa e de materiais de ensino sobre a história local e a história da educação da baixada fluminense. Esta proposta organiza-se considerando o desenvolvimento de projetos de cooperação acadêmica com escolas de educação básica da região com fim de contribuir para formação continuada dos professores em articulação com a formação dos licenciandos e pós-graduandos da febf.","Amalia Cristina Dias Da Rocha Bezerra"
"FORMAÇÃO PARA A ALFABETIZAÇÃO E O LETRAMENTO ESCOLAR: SABERES E PRÁTICAS","A presente proposta se inscreve no contexto das reflexões sobre os saberes docentes em alfabetização e tem como matriz inspiradora tanto o universo das políticas educacionais mais amplas marcadas pela busca de uma maior efetividade quanto às garantias de acesso e permanência na escola quanto às demandas da própria escola especialmente da escola pública da baixada fluminense. Especificamente em se tratando do contexto da escola municipal de duque de caxias tem-se observado que professores alfabetizadores e orientadores pedagógicos tem procurado sob diferentes perspectivas encontrar “caminhos” para um ensino e uma aprendizagem mais significativos no campo da alfabetização em especial de crianças/alunos oriundos de contextos sociais e culturais desprivilegiados. Essa busca se intensifica a partir do advento do letramento. A presente proposta toma como eixo estruturador resultados cumulativos de atividades realizadas em parceria entre uerj/febf e secretarias municipais de educação da baixada fluminense especialmente a sme de duque de caxias desde 2009. Esses resultados ratificam a necessidade de ampliação das articulações entre estas instituições sobretudo a partir de ações voltadas para professores alfabetizadores e orientadores pedagógicos. Esses profissionais demandam recorrente e sistematicamente oportunidades de reflexão e construção coletiva de saberes teóricos e saberes da prática sobre alfabetização e letramento. Buscam modos de organizar experiências de aprendizagens mais significativas. Assim dar vez e voz aos sujeitos envolvidos no projeto permite compreender estratégias percepções concepções saberes e fazeres que constituem o que se denomina hoje de escola pública. E mais de que modo esses fazeres e saberes se estruturam e se reorganizam para oferecer oportunidades de ensino e de aprendizagem da leitura e da escrita para alunos oriundos de camadas de pouco prestígio social onde a cultura escolar tem pouco ou nenhum significado.","Amelia Escotto Do Amaral Ribeiro"
"A ORGANIZAÇÃO DA ESCRITA DE CRIANÇAS EM PROCESSOS DE ALFABETIZAÇÃO","A escola é esfera de atividade humana espaço tempo sócio-histórico que possibilita interações discursivas que se realizam através de textos que nela circulam. O presente projeto se fundamenta na ideia de que a escola é o espaço formal de aprendizagem da linguagem escrita lócus de interações verbais onde alunos professores e todos os envolvidos se confrontam com produções discursivas que se realizam através de enunciados concretos em determinado contexto de realização. Esses enunciados permitem o acesso e a construção de saberes e conhecimentos variados sobre o mundo. As práticas discursivas se desdobram na escola através de produções textuais elaboradas por sujeitos que possuem papéis sociais e funções a eles relacionados sejam para fins pedagógicos e/ou para o próprio andamento desta esfera de circulação de discursos. A escola é espaço privilegiado de produção recepção circulação e atualização de variados gêneros do discurso. As práticas discursivas nela estabelecidas ora se aproximam de práticas sociais de outras esferas ora se afastam. Nesse sentido o projeto busca expandir estudos anteriores acerca da produção do discurso escrito na escola. Considerando a perspectiva discursiva da linguagem de bakhtin o texto assumirá papel teórico e metodológico relevante. Visamos superar análises e práticas pedagógicas que somente se baseiam na descrição da língua-sistema para sem negá-la estudar a partir da compreensão da língua-discurso os modos como crianças dos anos iniciais de escolarização organizam e atribuem sentidos aos seus textos escritos produzidos em sala de aula. Acompanharemos práticas pedagógicas realizadas por professores alfabetizadores no intuito de refletirmos sobre os modos de ensinar e de aprender a escrita ressaltando como as crianças dão sentido e organizam seus textos ao aprenderem os diferentes gêneros de discurso e suas formas de apreensão da realidade social ética e estética.","Andréa Pessôa Dos Santos"
"NEC/PROGRAMA MOVIMENTOS SOCIAIS DIFERENÇAS E EDUCAÇÃO - PROMOVIDE","O promovide programa movimentos sociais e diferenças e educação foi criado em 2015 após a contratação de novos docentes. Objetiva ampliar a formação continuada de professores iniciada anos atrás pelo nec-febf. Congrega atualmente quatro núcleos que pesquisam educação indígena movimentos sociais gênero sexualidade e deficiência educação étnico-racial mulheres negras.","Clarissa De Arruda Nicolaiewsky"
"EDUCAÇÃO E CINEMA AMBIENTAL: FORMAÇÃO DOCENTE PARA O DIREITO À ÁGUA E SANEAMENTO EM DUQUE DE CAXIAS","Este projeto de extensão tem como objetivo promover a formação docente através de um curso de cinema ambiental uma mostra de cinema e uma exposição fotográfica promovendo reflexão crítica e o registo audiovisual das injustiças hídricas em duque de caxias estimulando a produção cinematográfica como prática pedagógica nas escolas da educação básica. O projeto está associado à pesquisa “baixada das águas (ii)” ao programa de pós-graduação em educação cultura e comunicação (ppgecc) e à faculdade de educação da baixada fluminense (febf- uerj). O público alvo será composto por docentes de escolas públicas da rede estadual que atuam no município de duque de caxias. Esta iniciativa tem como justificativa os inúmeros conflitos referentes ao acesso à água como a escassez de serviços de água tratada e esgotamento sanitário em determinadas regiões do município. Assim o compartilhamento de saberes sobre água saneamento e justiça ambiental através do cinema torna-se uma ação significativa para promover a mobilização da população para a superação dos problemas hidrossociais enfrentados no município. Espera-se estimular a utilização do cinema ambiental como prática pedagógica e ampliar a difusão de informações sobre os conflitos socioambientais entre os docentes potencializando a compreensão das injustiças ambientais entre os estudantes da educação básica. Ao longo do projeto serão realizadas três atividades extensionistas: um curso de atualização docente sobre cinema ambiental (20 horas); uma mostra de cinema ambiental para exibição das produções cinematográficas dos docentes; e exposição coletiva de fotografias sobre injustiças hídricas na baixada fluminense. Esperamos que este projeto possa articular os saberes acadêmicos com as demandas dos docentes da rede pública de duque de caxias produzindo filmes e construindo coletivamente práticas educacionais que estimulem mudanças e promovam o acesso à água e ao saneamento.","Cleonice Puggian"
